date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
2024-02-02,20,Faded Vices,Deja Monroe,91.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-02-02,21,Faded Rivers,Saint Avery,96.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-02,22,Lonely Bones,The Paper Kites Co.,93.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-02-02,23,Restless Signals,Milo & The Tides,89.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-02,24,Electric Wires,Trey Nakamura feat. Deja Monroe,88.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-02,25,Midnight Crowns,Jaxon Frey,91.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-02,26,Bitter Engines,Ruben Castellanos,89.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-02-02,27,Wildflower Vices,Dust & Ember feat. Deja Monroe,86.0,193125,Single,1,True,https://cdn.example.com/covers/148.jpg
2024-02-02,28,Bitter Signals,Jaxon Frey,89.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-02,29,Quiet Promises,Deja Monroe,84.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-02,30,Sunlit Machines,Saint Avery feat. Deja Monroe,80.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-02-02,31,Velvet Weather,Dust & Ember,87.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-02,32,Paper Rivers,Lorna Sky,86.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-02-02,33,Ashen Engines,Nova Reyes feat. Omar Diallo,80.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-02-02,34,Bitter Daylight,Lorna Sky,81.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-02,35,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,79.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-02-02,36,Hollow Names,Milo & The Tides,79.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-02,37,Restless Ghosts,Milo & The Tides,81.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-02,38,Neon Wires,Deja Monroe feat. Milo & The Tides,82.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-02-02,39,Restless Vices,Omar Diallo,78.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-02,40,Ashen Bones,Milo & The Tides feat. Omar Diallo,78.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-02,41,Silver Bones,Saint Avery feat. Trey Nakamura,74.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-02-02,42,Silver Letters,Kira Lindqvist,80.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-02,43,Paper Highways,Ruben Castellanos feat. Priya Anand,80.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-02,44,Sunlit Highways,Kira Lindqvist,75.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-02,45,Hollow Engines,Jaxon Frey,78.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-02,46,Faded Summers,The Paper Kites Co.,75.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-02,47,Lonely Lines,Omar Diallo,73.0,164735,Single,1,False,https://cdn.example.com/covers/061.jpg
2024-02-02,48,Velvet Vices,Velvet Static,74.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-02,49,Sunlit Weather,Ruben Castellanos,70.0,246137,Album,11,True,https://cdn.example.com/covers/129.jpg
2024-02-02,50,Faded Lines,Omar Diallo,71.0,213467,Album,10,True,https://cdn.example.com/covers/031.jpg
2024-02-03,1,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-03,2,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-03,3,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-03,4,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-03,5,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-03,6,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-03,7,Velvet Hours,Lorna Sky feat. Ruben Castellanos,99.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-02-03,8,Golden Engines,Saint Avery,100.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-03,9,Faded Promises,The Paper Kites Co.,96.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-03,10,Wildflower Signals,Dust & Ember,100.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-03,11,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,93.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-03,12,Velvet Machines,Trey Nakamura,97.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-03,13,Paper Cities,Velvet Static,98.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-03,14,Faded Rivers,Saint Avery,94.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-03,15,Hollow Vices,Bea Whitlock,95.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-03,16,Midnight Summers,The Lantern Club feat. Bea Whitlock,94.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-03,17,Sugar Crowns,Lorna Sky,94.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-03,18,Ivory Summers,Saint Avery,98.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-03,19,Lonely Bones,The Paper Kites Co.,91.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-02-03,20,Faded Vices,Deja Monroe,91.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-02-03,21,Restless Signals,Milo & The Tides,95.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-03,22,Quiet Promises,Deja Monroe,93.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-03,23,Hollow Ghosts,Dust & Ember,88.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-03,24,Midnight Crowns,Jaxon Frey,88.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-03,25,Bitter Machines,Dust & Ember,88.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-02-03,26,Electric Wires,Trey Nakamura feat. Deja Monroe,,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-03,27,Silver Letters,Kira Lindqvist,85.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-03,28,Ashen Bones,Milo & The Tides feat. Omar Diallo,79.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-03,29,Hollow Names,Milo & The Tides,85.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-03,30,Sunlit Highways,Kira Lindqvist,83.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-03,31,Bitter Daylight,Lorna Sky,81.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-03,32,Restless Vices,Omar Diallo,87.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-03,33,Ashen Engines,Nova Reyes feat. Omar Diallo,81.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-02-03,34,Velvet Weather,Dust & Ember,82.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-03,35,Sunlit Machines,Saint Avery feat. Deja Monroe,81.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-02-03,36,Faded Summers,The Paper Kites Co.,81.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-03,37,Wildflower Vices,Dust & Ember feat. Deja Monroe,77.0,193125,Single,1,True,https://cdn.example.com/covers/148.jpg
2024-02-03,38,Neon Rooms,Bea Whitlock,81.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-03,39,Velvet Vices,Velvet Static,81.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-03,40,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,78.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-02-03,41,Bitter Signals,Jaxon Frey,72.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-03,42,Restless Ghosts,Milo & The Tides,79.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-03,43,Paper Rivers,Lorna Sky,75.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-02-03,44,Silver Bones,Saint Avery feat. Trey Nakamura,79.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-02-03,45,Sugar Cities,Velvet Static,77.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-03,46,Bitter Engines,Ruben Castellanos,68.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-02-03,47,Neon Wires,Deja Monroe feat. Milo & The Tides,78.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-02-03,48,Hollow Engines,Jaxon Frey,78.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-03,49,Sugar Bones,Halcyon Youth,75.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-02-03,50,Paper Highways,Ruben Castellanos feat. Priya Anand,75.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-04,1,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-04,2,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-04,3,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-04,4,Faded Promises,The Paper Kites Co.,100.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-04,5,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-04,6,Golden Engines,Saint Avery,100.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-04,7,Neon Summers,Dust & Ember feat. Saint Avery,98.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-04,8,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-04,9,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,100.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-04,10,Velvet Hours,Lorna Sky feat. Ruben Castellanos,98.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-02-04,11,Paper Cities,Velvet Static,100.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-04,12,Hollow Vices,Bea Whitlock,97.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-04,13,Sugar Crowns,Lorna Sky,99.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-04,14,Ivory Summers,Saint Avery,94.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-04,15,Faded Rivers,Saint Avery,94.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-04,16,Wildflower Signals,Dust & Ember,97.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-04,17,Midnight Summers,The Lantern Club feat. Bea Whitlock,98.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-04,18,Velvet Machines,Trey Nakamura,99.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-04,19,Faded Vices,Deja Monroe,88.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-02-04,20,Hollow Ghosts,Dust & Ember,94.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-04,21,Lonely Bones,The Paper Kites Co.,96.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-02-04,22,Restless Signals,Milo & The Tides,97.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-04,23,Bitter Machines,Dust & Ember,94.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-02-04,24,Electric Wires,Trey Nakamura feat. Deja Monroe,87.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-04,25,Silver Letters,Kira Lindqvist,88.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-04,26,Quiet Promises,Deja Monroe,85.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-04,27,Paper Rivers,Lorna Sky,81.0,245886,Album,12,False,https://cdn.example.com/covers/086.jpg
2024-02-04,28,Restless Vices,Omar Diallo,87.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-04,29,Bitter Engines,Ruben Castellanos,81.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-02-04,30,Bitter Daylight,Lorna Sky,,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-04,31,Neon Wires,Deja Monroe feat. Milo & The Tides,82.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-02-04,32,Sunlit Highways,Kira Lindqvist,86.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-04,33,Midnight Crowns,Jaxon Frey,85.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-04,34,Velvet Vices,Velvet Static,86.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-04,35,Ashen Bones,Milo & The Tides feat. Omar Diallo,78.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-04,36,Bitter Signals,Jaxon Frey,79.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-04,37,Wildflower Vices,Dust & Ember feat. Deja Monroe,85.0,193125,Single,1,True,https://cdn.example.com/covers/148.jpg
2024-02-04,38,Hollow Engines,Jaxon Frey,81.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-04,39,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,81.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-02-04,40,Faded Summers,The Paper Kites Co.,81.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-04,41,Sugar Cities,Velvet Static,71.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-04,42,Neon Rooms,Bea Whitlock,74.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-04,43,Sunlit Machines,Saint Avery feat. Deja Monroe,73.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-02-04,44,Paper Highways,Ruben Castellanos feat. Priya Anand,78.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-04,45,Hollow Names,Milo & The Tides,77.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-04,46,Golden Rooms,Nova Reyes,81.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-02-04,47,Restless Ghosts,Milo & The Tides,71.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-04,48,Ashen Engines,Nova Reyes feat. Omar Diallo,73.0,213798,Single,1,True,https://cdn.example.com/covers/001.jpg
2024-02-04,49,Velvet Weather,Dust & Ember,70.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-04,50,Silver Bones,Saint Avery feat. Trey Nakamura,69.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
2024-02-05,1,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-05,2,Hollow Promises,Velvet Static,100.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-05,3,Faded Promises,The Paper Kites Co.,100.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-05,4,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-05,5,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-05,6,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-05,7,Golden Engines,Saint Avery,100.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-05,8,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-05,9,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,98.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-05,10,Wildflower Signals,Dust & Ember,94.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-05,11,Sugar Crowns,Lorna Sky,98.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-05,12,Midnight Summers,The Lantern Club feat. Bea Whitlock,99.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-05,13,Paper Cities,Velvet Static,96.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-05,14,Faded Rivers,Saint Avery,95.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-05,15,Hollow Vices,Bea Whitlock,92.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-05,16,Hollow Ghosts,Dust & Ember,91.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-05,17,Velvet Hours,Lorna Sky feat. Ruben Castellanos,93.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-02-05,18,Faded Vices,Deja Monroe,92.0,106449,Album,15,False,https://cdn.example.com/covers/037.jpg
2024-02-05,19,Velvet Machines,Trey Nakamura,90.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-05,20,Bitter Machines,Dust & Ember,100.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-02-05,21,Ivory Summers,Saint Avery,88.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-05,22,Lonely Bones,The Paper Kites Co.,88.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-02-05,23,Electric Wires,Trey Nakamura feat. Deja Monroe,92.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-05,24,Faded Summers,The Paper Kites Co.,88.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-05,25,Restless Signals,Milo & The Tides,88.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-05,26,Restless Vices,Omar Diallo,91.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-05,27,Quiet Promises,Deja Monroe,82.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-05,28,Silver Letters,Kira Lindqvist,79.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-05,29,Midnight Crowns,Jaxon Frey,84.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-05,30,Hollow Engines,Jaxon Frey,84.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-05,31,Bitter Signals,Jaxon Frey,79.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-05,32,Bitter Engines,Ruben Castellanos,86.0,183774,Album,18,False,https://cdn.example.com/covers/009.jpg
2024-02-05,33,Sunlit Highways,Kira Lindqvist,88.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-05,34,Neon Rooms,Bea Whitlock,82.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-05,35,Sugar Cities,Velvet Static,83.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-05,36,Sunlit Machines,Saint Avery feat. Deja Monroe,84.0,223896,Single,1,False,https://cdn.example.com/covers/127.jpg
2024-02-05,37,Bitter Daylight,Lorna Sky,81.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-05,38,Hollow Names,Milo & The Tides,82.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-05,39,Golden Rooms,Nova Reyes,80.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-02-05,40,Silver Bones,Saint Avery feat. Trey Nakamura,78.0,242348,Single,1,True,https://cdn.example.com/covers/102.jpg
